2.3,7.37E-17,-0.406104773,4.67E-18,1.228298733,-8.65E-17,-0.460026887,-3.63E-17
2.31,7.37E-17,-0.406460105,4.68E-18,1.23146487,-8.67E-17,-0.461264618,-3.63E-17
2.32,7.38E-17,-0.406805117,4.69E-18,1.234616854,-8.69E-17,-0.462498521,-3.63E-17
2.33,7.38E-17,-0.407139844,4.73E-18,1.237754762,-8.70E-17,-0.463728637,-3.65E-17
2.34,7.37E-17,-0.407464322,4.79E-18,1.240878671,-8.70E-17,-0.464955006,-3.66E-17
2.35,7.39E-17,-0.407778583,4.71E-18,1.243988653,-8.74E-17,-0.466177671,-3.65E-17
2.36,7.39E-17,-0.408082663,4.71E-18,1.247084784,-8.76E-17,-0.467396669,-3.65E-17
2.37,7.40E-17,-0.408376592,4.69E-18,1.250167134,-8.78E-17,-0.46861204,-3.65E-17
2.38,7.39E-17,-0.408660405,4.82E-18,1.253235776,-8.77E-17,-0.469823823,-3.68E-17
2.39,7.38E-17,-0.408934133,4.91E-18,1.256290778,-8.77E-17,-0.471032056,-3.69E-17
2.4,7.38E-17,-0.409197808,4.94E-18,1.25933221,-8.78E-17,-0.472236775,-3.70E-17
2.41,7.38E-17,-0.40945146,5.01E-18,1.26236014,-8.79E-17,-0.473438019,-3.72E-17
2.42,7.38E-17,-0.409695121,4.97E-18,1.265374634,-8.82E-17,-0.474635822,-3.72E-17
2.43,7.39E-17,-0.409928819,4.96E-18,1.268375759,-8.84E-17,-0.475830221,-3.72E-17
2.44,7.39E-17,-0.410152585,4.98E-18,1.271363579,-8.86E-17,-0.477021252,-3.73E-17
2.45,7.39E-17,-0.410366448,5.04E-18,1.274338158,-8.86E-17,-0.478208948,-3.74E-17
2.46,7.39E-17,-0.410570436,5.08E-18,1.277299558,-8.87E-17,-0.479393344,-3.75E-17
2.47,7.40E-17,-0.410764577,5.02E-18,1.280247843,-8.91E-17,-0.480574473,-3.75E-17
2.48,7.42E-17,-0.4109489,4.93E-18,1.283183072,-8.94E-17,-0.48175237,-3.74E-17
2.49,7.42E-17,-0.411123431,4.89E-18,1.286105305,-8.97E-17,-0.482927065,-3.74E-17
2.5,7.42E-17,-0.411288198,4.92E-18,1.289014603,-8.99E-17,-0.484098592,-3.75E-17
2.51,7.40E-17,-0.411443226,5.13E-18,1.291911023,-8.97E-17,-0.485266983,-3.79E-17
2.52,7.40E-17,-0.411588543,5.20E-18,1.294794622,-8.97E-17,-0.486432268,-3.80E-17
2.53,7.39E-17,-0.411724174,5.31E-18,1.297665457,-8.96E-17,-0.487594478,-3.82E-17
2.54,7.38E-17,-0.411850144,5.37E-18,1.300523584,-8.97E-17,-0.488753643,-3.84E-17
2.55,7.39E-17,-0.411966478,5.34E-18,1.303369057,-9.00E-17,-0.489909794,-3.83E-17
2.56,7.42E-17,-0.412073201,5.16E-18,1.306201931,-9.05E-17,-0.491062959,-3.81E-17
2.57,7.44E-17,-0.412170336,5.04E-18,1.309022259,-9.10E-17,-0.492213168,-3.79E-17
2.58,7.44E-17,-0.412257909,5.03E-18,1.311830092,-9.12E-17,-0.49336045,-3.80E-17
2.59,7.44E-17,-0.412335942,5.07E-18,1.314625484,-9.13E-17,-0.494504831,-3.81E-17
